#{"t_start": 1766914283.692569, "env_id": "None"}
r,l,t
-8.016784,3,1.357008
-20.0,1,1.357454
-20.0,1,1.357486
-7.804159,3,1.358031
-19.9,2,1.358093
-19.9,2,1.358595
-7.069019,3,1.358767
-20.0,1,1.359192
-20.0,1,1.359227
-20.0,1,1.359273
-8.025892,3,1.359882
-20.0,1,1.359922
-20.0,1,1.359949
-20.0,1,1.360361
-20.0,1,1.360396
-20.0,1,1.360426
-20.0,1,1.360456
-20.0,1,1.3609
-8.025892,3,1.36112
-20.0,1,1.361571
-1.756985,3,1.361743
-20.0,1,1.362206
6.947071,3,1.362335
-19.9,2,1.362833
-20.0,1,1.362865
-20.0,1,1.362915
-20.0,1,1.363343
-20.0,1,1.363374
-8.025892,3,1.364004
-20.0,1,1.364063
-20.0,1,1.3641
5.907934,3,1.364618
-20.0,1,1.36465
-20.0,1,1.3647
6.911891,3,1.365198
6.916001,3,1.365709
5.99283,3,1.366179
-20.0,1,1.366233
-20.0,1,1.366261
-20.0,1,1.366288
-8.016784,3,1.3669
7.069895,3,1.367446
-8.016784,3,1.36806
-8.025892,3,1.368236
-19.9,2,1.368744
-20.0,1,1.368797
-20.0,1,1.368827
-20.0,1,1.369256
-19.9,2,1.369308
6.878899,3,1.369846
-20.0,1,1.369877
-20.0,1,1.369905
6.918768,3,1.370443
-20.0,1,1.370592
6.874453,3,1.371216
-19.9,2,1.371727
-19.9,2,1.371837
-20.0,1,1.371895
-20.0,1,1.372323
6.857847,3,1.372453
-8.53666,3,1.37301
6.884274,3,1.373589
-20.0,1,1.373628
1.283795,3,1.374155
7.181161,3,1.374677
-20.0,1,1.374732
7.010319,3,1.375248
-20.0,1,1.375285
-6.225609,3,1.375841
-19.8,3,1.375994
6.954807,3,1.376508
-20.0,1,1.376539
-20.0,1,1.376964
-20.0,1,1.377021
6.868012,3,1.377541
6.013291,3,1.377669
6.883145,3,1.378229
6.835405,3,1.378783
-20.0,1,1.378814
-20.0,1,1.378843
-20.0,1,1.379488
7.059099,3,1.379632
-19.8,3,1.380152
-20.0,1,1.380183
-20.0,1,1.380606
-20.0,1,1.380665
6.94286,3,1.381235
-0.339789,3,1.381416
-8.016784,3,1.382041
-20.0,1,1.382102
6.874878,3,1.382679
-20.0,1,1.382714
6.981718,3,1.383187
7.014982,3,1.383793
-20.0,1,1.383835
-19.9,2,1.384325
6.979887,3,1.384498
-20.0,1,1.384928
6.879516,3,1.385056
-20.0,1,1.385469
6.943551,3,1.385541
-20.0,1,1.385993
6.21949,3,1.386128
-19.8,3,1.386648
-20.0,1,1.386681
6.98583,3,1.387407
6.838702,3,1.387949
1.23193,3,1.388453
-19.9,2,1.388557
-1.756985,3,1.389171
6.26264,3,1.389682
-20.0,1,1.389719
5.927954,3,1.39024
1.194062,3,1.390481
6.871673,3,1.391094
-20.0,1,1.391128
-20.0,1,1.391565
7.069895,3,1.391755
6.847937,3,1.392318
-20.0,1,1.392353
-20.0,1,1.392775
-20.0,1,1.39283
-20.0,1,1.392861
-20.0,1,1.392888
-20.0,1,1.393303
7.006026,3,1.393452
-20.0,1,1.39387
6.859212,3,1.394045
-20.0,1,1.394473
-7.410802,3,1.394671
-19.9,2,1.395182
-20.0,1,1.395215
6.903437,3,1.395793
-20.0,1,1.39585
-20.0,1,1.395881
-20.0,1,1.396285
1.194062,3,1.396505
-20.0,1,1.396953
1.194062,3,1.397174
7.086831,3,1.3977
6.05927,3,1.398234
6.850368,3,1.39884
-19.9,2,1.398945
-20.0,1,1.398976
-20.0,1,1.399416
-19.9,2,1.399496
7.002627,3,1.400091
-19.8,3,1.400558
6.871171,3,1.400735
5.917351,3,1.401387
-20.0,1,1.401423
-20.0,1,1.401871
-20.0,1,1.401905
-20.0,1,1.401952
-20.0,1,1.401981
-20.0,1,1.402406
-20.0,1,1.402438
-20.0,1,1.402488
-20.0,1,1.402517
-20.0,1,1.402937
-20.0,1,1.402973
-20.0,1,1.403028
-20.0,1,1.403058
7.041357,3,1.403578
6.891426,3,1.404328
-20.0,1,1.404393
6.930253,3,1.405051
-20.0,1,1.40509
-20.0,1,1.405122
-20.0,1,1.40594
-20.0,1,1.405991
6.362686,3,1.406628
6.892022,3,1.406773
-19.8,3,1.407396
7.025183,3,1.408095
-20.0,1,1.408142
-20.0,1,1.408171
-19.8,3,1.408737
7.031283,3,1.409271
-20.0,1,1.409308
-20.0,1,1.409339
7.033752,3,1.409942
7.025183,3,1.410575
-20.0,1,1.410615
-20.0,1,1.410644
-20.0,1,1.411093
-20.0,1,1.41113
6.150748,3,1.41165
-20.0,1,1.411687
-20.0,1,1.411739
-20.0,1,1.411769
6.928289,3,1.412344
6.197422,3,1.412881
-20.0,1,1.412941
-20.0,1,1.412972
-20.0,1,1.413431
-20.0,1,1.413463
-20.0,1,1.41351
-20.0,1,1.413537
7.05662,3,1.414
-20.0,1,1.41403
-20.0,1,1.414487
6.860305,3,1.414621
6.968966,3,1.415153
-20.0,1,1.415184
6.935104,3,1.415753
-20.0,1,1.415789
-2.410505,3,1.416461
-20.0,1,1.416501
6.935617,3,1.417099
-4.727104,3,1.417673
-20.0,1,1.41771
6.85078,3,1.418255
6.931557,3,1.418843
-20.0,1,1.418883
-20.0,1,1.418912
7.008273,3,1.41952
-20.0,1,1.419581
6.988414,3,1.420162
7.008273,3,1.421029
-20.0,1,1.421079
-20.0,1,1.421137
6.974941,3,1.421744
-20.0,1,1.421778
-20.0,1,1.421809
-20.0,1,1.422332
-20.0,1,1.422367
6.988218,3,1.422989
-20.0,1,1.423037
-20.0,1,1.423094
-19.8,3,1.423653
7.054002,3,1.424189
6.94773,3,1.424368
-20.0,1,1.424822
-20.0,1,1.424858
-20.0,1,1.424888
-20.0,1,1.424916
7.009954,3,1.425525
-20.0,1,1.42556
-20.0,1,1.42602
7.008273,3,1.426269
-20.0,1,1.426744
-19.9,2,1.426851
-20.0,1,1.426881
-20.0,1,1.427309
-20.0,1,1.427361
7.008273,3,1.427994
-20.0,1,1.428041
6.931906,3,1.428621
6.900091,3,1.428816
7.076006,3,1.429339
-20.0,1,1.429378
-20.0,1,1.429792
-20.0,1,1.429843
6.932432,3,1.4304
-19.9,2,1.430464
6.188147,3,1.431036
6.936728,3,1.431593
6.230769,3,1.431729
-20.0,1,1.432149
7.116694,3,1.432277
-20.0,1,1.432722
-20.0,1,1.432759
-20.0,1,1.43279
-20.0,1,1.432818
-20.0,1,1.433272
-19.9,2,1.433378
-19.9,2,1.433859
7.121891,3,1.434046
-20.0,1,1.434499
6.91363,3,1.434673
6.997783,3,1.435201
-19.8,3,1.43577
7.006888,3,1.436404
6.960307,3,1.436537
-20.0,1,1.437068
5.966973,3,1.437147
-20.0,1,1.437609
7.295836,3,1.437737
-20.0,1,1.438176
-19.8,3,1.4383
-20.0,1,1.438767
-20.0,1,1.438804
7.02047,3,1.439374
-20.0,1,1.439411
-20.0,1,1.439458
7.024298,3,1.440019
-20.0,1,1.440055
-20.0,1,1.440085
-19.8,3,1.440669
-19.9,2,1.441171
-20.0,1,1.441209
-20.0,1,1.441239
7.006888,3,1.441892
6.925789,3,1.442458
-20.0,1,1.4425
-19.8,3,1.443013
-19.8,3,1.443204
6.830713,3,1.443686
-20.0,1,1.443715
6.932171,3,1.444272
-19.9,2,1.44481
-20.0,1,1.444847
-19.9,2,1.444947
-20.0,1,1.445363
-19.8,3,1.445559
6.950636,3,1.446059
7.01231,3,1.446583
7.029295,3,1.447124
-20.0,1,1.447177
-20.0,1,1.447208
-20.0,1,1.447235
-20.0,1,1.44767
7.09012,3,1.447879
-20.0,1,1.448304
7.238888,3,1.448526
-20.0,1,1.448942
-20.0,1,1.448998
6.166214,3,1.44953
-20.0,1,1.449564
-19.9,2,1.449663
-20.0,1,1.450119
-20.0,1,1.450156
6.967061,3,1.450729
-19.9,2,1.450841
-20.0,1,1.450896
-19.9,2,1.451387
-20.0,1,1.451421
-20.0,1,1.451449
7.238888,3,1.452099
7.099922,3,1.452659
-20.0,1,1.452696
-19.9,2,1.4532
-20.0,1,1.453261
6.920568,3,1.453866
7.186469,3,1.453953
-20.0,1,1.454405
6.278258,3,1.454613
-20.0,1,1.45504
7.03787,3,1.45517
6.278258,3,1.4558
-20.0,1,1.45586
-20.0,1,1.456304
-19.9,2,1.456367
-20.0,1,1.456397
6.911867,3,1.456994
6.919408,3,1.457569
-19.9,2,1.457679
6.882294,3,1.458219
-20.0,1,1.458275
-20.0,1,1.458713
-19.9,2,1.458821
-20.0,1,1.458852
-20.0,1,1.45931
6.9924,3,1.459485
-20.0,1,1.459921
-20.0,1,1.459955
-20.0,1,1.460006
0.313281,3,1.460505
-20.0,1,1.46054
-19.9,2,1.460993
-20.0,1,1.461053
-20.0,1,1.461097
-20.0,1,1.461126
7.321637,3,1.461706
-20.0,1,1.461763
6.972634,3,1.46229
-20.0,1,1.462324
6.932171,3,1.462895
-20.0,1,1.462948
-20.0,1,1.463368
-19.9,2,1.46348
7.060896,3,1.464047
7.318308,3,1.464655
-19.8,3,1.46479
7.155035,3,1.465332
-19.9,2,1.465838
-20.0,1,1.4659
7.187983,3,1.46652
-20.0,1,1.466556
6.900091,3,1.467114
-20.0,1,1.467174
6.947346,3,1.467771
-20.0,1,1.467811
-19.9,2,1.467912
-20.0,1,1.468372
-19.9,2,1.46848
-19.8,3,1.469042
-20.0,1,1.469076
7.129979,3,1.469654
6.90633,3,1.470176
-19.8,3,1.470355
-20.0,1,1.470864
8.145696,3,1.471061
6.278258,3,1.471705
-20.0,1,1.471743
6.848256,3,1.472273
-20.0,1,1.472329
-20.0,1,1.472792
-19.9,2,1.472905
-20.0,1,1.472943
-20.0,1,1.4734
-20.0,1,1.473435
7.041319,3,1.473988
-19.8,3,1.474165
-20.0,1,1.474639
-20.0,1,1.474675
7.006888,3,1.475287
-19.9,2,1.475393
-19.8,3,1.475986
6.952425,3,1.476507
-2.472711,3,1.476633
-20.0,1,1.477051
-20.0,1,1.477106
-20.0,1,1.477134
-20.0,1,1.477163
6.96119,3,1.477687
-20.0,1,1.477742
-20.0,1,1.478166
-20.0,1,1.478203
6.938614,3,1.478741
-20.0,1,1.478801
-20.0,1,1.478831
7.038596,3,1.479396
-20.0,1,1.47943
-4.670021,3,1.480027
-19.8,3,1.480496
-20.0,1,1.48053
-19.9,2,1.480622
6.331883,3,1.48123
7.006888,3,1.481851
6.919414,3,1.482434
7.019073,3,1.482611
-19.9,2,1.483142
-20.0,1,1.483175
6.318852,3,1.483738
-20.0,1,1.483778
-20.0,1,1.483833
-20.0,1,1.484265
6.157172,3,1.48444
-19.8,3,1.485018
-20.0,1,1.485075
7.160569,3,1.485704
6.963261,3,1.486257
6.278258,3,1.48693
6.806426,3,1.487108
6.922731,3,1.487653
6.278258,3,1.488306
-20.0,1,1.488348
7.014545,3,1.488973
6.278258,3,1.489585
-19.9,2,1.489697
-20.0,1,1.489729
7.009833,3,1.490285
-20.0,1,1.490319
6.945383,3,1.490855
-20.0,1,1.490889
-20.0,1,1.491334
-19.8,3,1.491466
-20.0,1,1.491894
-20.0,1,1.491929
-19.8,3,1.49241
6.871254,3,1.492544
5.91931,3,1.493066
-20.0,1,1.4931
6.278258,3,1.493713
6.817018,3,1.494259
6.974953,3,1.494786
6.278258,3,1.495011
-20.0,1,1.495502
6.842144,3,1.495643
-19.8,3,1.496307
-19.9,2,1.496876
-2.422303,3,1.497094
-19.9,2,1.497638
-20.0,1,1.497675
-20.0,1,1.497705
7.009954,3,1.498309
-20.0,1,1.498347
6.931906,3,1.498938
-20.0,1,1.498977
-20.0,1,1.499435
6.58312,3,1.499601
6.273925,3,1.500163
-20.0,1,1.500201
6.996905,3,1.500789
-20.0,1,1.500826
6.278258,3,1.501431
-20.0,1,1.501464
-20.0,1,1.501916
6.278258,3,1.502131
-20.0,1,1.502564
-20.0,1,1.502605
-19.9,2,1.502733
-20.0,1,1.503154
6.952342,3,1.503238
6.969363,3,1.503729
-19.8,3,1.504276
7.038323,3,1.504852
6.627366,3,1.505026
7.253513,3,1.505524
-20.0,1,1.505585
6.915629,3,1.506129
7.033752,3,1.506718
-20.0,1,1.506754
-20.0,1,1.506805
-20.0,1,1.507244
6.861535,3,1.507385
-20.0,1,1.507821
-20.0,1,1.507877
-20.0,1,1.507907
-20.0,1,1.507935
-20.0,1,1.508348
6.957909,3,1.508556
-20.0,1,1.508971
7.826369,3,1.509096
6.930763,3,1.509679
-20.0,1,1.50974
6.893588,3,1.510273
6.884046,3,1.510784
-20.0,1,1.510821
7.046597,3,1.511449
-20.0,1,1.511483
6.200452,3,1.512088
6.278258,3,1.512708
-20.0,1,1.512786
6.278258,3,1.513424
-20.0,1,1.513474
6.910918,3,1.5141
6.920286,3,1.514332
6.980554,3,1.51497
-20.0,1,1.51501
6.880944,3,1.515534
-20.0,1,1.515598
-20.0,1,1.516025
-20.0,1,1.516064
6.965902,3,1.516619
-20.0,1,1.516692
-20.0,1,1.516726
-20.0,1,1.516756
-20.0,1,1.517211
6.278258,3,1.517461
-20.0,1,1.517908
-20.0,1,1.517953
-4.670021,3,1.518557
-20.0,1,1.518627
-20.0,1,1.51866
-20.0,1,1.518687
-19.8,3,1.519261
-20.0,1,1.51932
-20.0,1,1.519775
7.048479,3,1.519952
-19.9,2,1.52043
-20.0,1,1.520492
6.399769,3,1.521146
6.287078,3,1.521685
-20.0,1,1.521726
6.278258,3,1.522362
-20.0,1,1.522404
7.030632,3,1.523014
-20.0,1,1.523055
-19.9,2,1.523186
7.000874,3,1.523796
-20.0,1,1.523841
-20.0,1,1.524285
-20.0,1,1.524345
-20.0,1,1.524376
-20.0,1,1.524403
-20.0,1,1.524834
6.278258,3,1.525085
-20.0,1,1.525527
-20.0,1,1.525564
-20.0,1,1.525593
-20.0,1,1.525642
6.318852,3,1.526221
6.278258,3,1.526836
7.025183,3,1.5274
6.237945,3,1.527557
-19.8,3,1.528103
-20.0,1,1.528138
-19.9,2,1.528618
-20.0,1,1.528673
6.196828,3,1.529221
-19.9,2,1.529322
-20.0,1,1.529726
-20.0,1,1.529786
-20.0,1,1.529816
6.878204,3,1.530271
-20.0,1,1.530305
6.366744,3,1.530826
-19.8,3,1.531375
-19.8,3,1.531548
8.229238,3,1.532015
7.083093,3,1.532554
-20.0,1,1.532589
-20.0,1,1.532618
-20.0,1,1.53329
-20.0,1,1.533355
6.163935,3,1.533913
6.914761,3,1.534093
-20.0,1,1.534506
7.238888,3,1.534704
6.256012,3,1.535183
-20.0,1,1.535218
-20.0,1,1.535631
6.019259,3,1.535831
6.278258,3,1.536427
-20.0,1,1.536464
6.415304,3,1.53705
6.972409,3,1.53764
6.909644,3,1.53817
-20.0,1,1.538212
6.127829,3,1.538787
6.887936,3,1.538994
6.278258,3,1.53962
7.059711,3,1.540202
-20.0,1,1.540239
6.921927,3,1.540809
-20.0,1,1.540844
6.278258,3,1.541464
6.278258,3,1.542099
6.93949,3,1.542298
-20.0,1,1.542739
-19.9,2,1.542851
-20.0,1,1.542884
7.046597,3,1.543484
-19.9,2,1.544002
6.999836,3,1.544218
6.999836,3,1.544788
6.999836,3,1.545434
-20.0,1,1.545469
7.02047,3,1.546048
-20.0,1,1.546081
6.930748,3,1.546666
-20.0,1,1.546704
6.929427,3,1.547281
1.032782,3,1.547768
-20.0,1,1.547833
-20.0,1,1.547866
-20.0,1,1.547896
-20.0,1,1.548324
-20.0,1,1.548382
6.914761,3,1.548944
6.999836,3,1.549166
-20.0,1,1.549599
6.916072,3,1.549804
6.999836,3,1.550416
-19.8,3,1.550992
-20.0,1,1.551027
-20.0,1,1.551082
7.226971,3,1.551664
-19.8,3,1.552205
-19.8,3,1.552728
6.152964,3,1.552986
-20.0,1,1.553418
6.133457,3,1.553598
-20.0,1,1.554073
6.152964,3,1.55432
7.287424,3,1.554913
7.135574,3,1.555499
-19.8,3,1.556022
-20.0,1,1.55608
-19.9,2,1.556184
6.465904,3,1.556728
7.181555,3,1.557312
7.11726,3,1.557865
6.152964,3,1.558081
7.50043,3,1.558666
6.152964,3,1.559315
-20.0,1,1.55938
7.287424,3,1.55997
7.264933,3,1.560514
6.023982,3,1.560655
-20.0,1,1.561129
-20.0,1,1.561166
6.26051,3,1.561696
7.062143,3,1.561921
6.955001,3,1.562535
7.062143,3,1.563167
-20.0,1,1.563213
7.014688,3,1.563812
6.897463,3,1.564377
-20.0,1,1.564416
-19.9,2,1.564519
-20.0,1,1.564944
6.359921,3,1.565148
7.062143,3,1.565751
-20.0,1,1.565789
6.158964,3,1.56657
-20.0,1,1.566642
7.062143,3,1.567565
-20.0,1,1.567613
-20.0,1,1.568094
-20.0,1,1.568161
6.951091,3,1.568958
6.955257,3,1.569105
-20.0,1,1.569653
-20.0,1,1.569728
7.342188,3,1.570384
-20.0,1,1.570433
7.062143,3,1.571178
7.062143,3,1.571443
6.964065,3,1.572053
6.304954,3,1.572654
6.95507,3,1.573193
-20.0,1,1.573275
-20.0,1,1.573312
-20.0,1,1.573342
-19.8,3,1.573874
-20.0,1,1.574199
6.960269,3,1.576451
-20.0,1,1.576519
7.238343,3,1.577926
-20.0,1,1.578017
-20.0,1,1.579298
7.202963,3,1.580609
7.015177,3,1.585486
-20.0,1,1.585604
-19.9,2,1.5864
7.164229,3,1.587149
7.014688,3,1.587451
6.152964,3,1.588211
6.931637,3,1.588844
6.945257,3,1.589443
7.00466,3,1.589626
-20.0,1,1.590099
6.983598,3,1.590238
7.357579,3,1.590839
-20.0,1,1.59088
-20.0,1,1.591349
6.955001,3,1.591535
-20.0,1,1.591963
-20.0,1,1.592002
7.803521,3,1.592656
-20.0,1,1.5927
6.984488,3,1.593279
6.04679,3,1.59351
6.04679,3,1.594187
6.876775,3,1.594788
6.898642,3,1.59538
-20.0,1,1.595427
-20.0,1,1.595491
6.876775,3,1.596122
6.876775,3,1.596691
6.892164,3,1.596873
-20.0,1,1.59734
5.930703,3,1.597562
-19.9,2,1.598082
-19.9,2,1.598183
6.903765,3,1.598782
-20.0,1,1.598818
-19.8,3,1.599345
-20.0,1,1.599379
6.848601,3,1.600011
5.930703,3,1.60065
-20.0,1,1.600691
-19.9,2,1.601148
7.049874,3,1.601316
-19.8,3,1.601956
-20.0,1,1.601993
6.834853,3,1.602654
6.971362,3,1.603321
6.971362,3,1.604018
7.175537,3,1.604201
-20.0,1,1.604666
-20.0,1,1.604738
5.954011,3,1.605274
6.074118,3,1.605449
-19.9,2,1.605948
-20.0,1,1.606004
-20.0,1,1.606036
6.971362,3,1.606643
-20.0,1,1.606681
6.951585,3,1.607269
-20.0,1,1.607304
6.041574,3,1.607838
-19.9,2,1.60833
-19.9,2,1.608465
6.977383,3,1.608937
-19.9,2,1.608991
-20.0,1,1.609406
6.971362,3,1.609651
-20.0,1,1.610075
-20.0,1,1.610113
-20.0,1,1.610144
6.971362,3,1.610766
-19.9,2,1.610825
-20.0,1,1.611235
6.968391,3,1.61141
-20.0,1,1.611853
-19.9,2,1.611958
-20.0,1,1.61199
6.971362,3,1.612576
-20.0,1,1.612638
-20.0,1,1.613054
6.971362,3,1.613273
6.902794,3,1.613823
6.898417,3,1.614402
7.103372,3,1.614971
6.074118,3,1.615163
7.073417,3,1.615744
-20.0,1,1.615805
-20.0,1,1.616219
-20.0,1,1.616256
6.971362,3,1.616847
-20.0,1,1.61691
6.971362,3,1.617508
-20.0,1,1.617548
-20.0,1,1.617581
-20.0,1,1.617631
-19.8,3,1.618189
-20.0,1,1.618222
6.971362,3,1.618819
-20.0,1,1.618879
6.971362,3,1.619471
-20.0,1,1.619506
-19.9,2,1.619942
-20.0,1,1.619997
6.915731,3,1.620518
-20.0,1,1.62057
-20.0,1,1.620608
-19.8,3,1.621197
-20.0,1,1.621232
-20.0,1,1.621722
6.971362,3,1.621948
-20.0,1,1.622431
6.971362,3,1.622654
-20.0,1,1.623114
-20.0,1,1.623162
-20.0,1,1.623227
-20.0,1,1.62326
6.951585,3,1.623857
-20.0,1,1.623894
-20.0,1,1.624347
6.943971,3,1.624523
5.930404,3,1.625065
-20.0,1,1.625104
6.941281,3,1.625614
6.41508,3,1.626224
5.96356,3,1.626802
7.219326,3,1.626937
-20.0,1,1.627388
6.968374,3,1.627561
-19.8,3,1.628085
7.022307,3,1.628613
6.971362,3,1.629255
6.361863,3,1.629394
-19.8,3,1.629951
-19.8,3,1.630416
6.992206,3,1.631014
-19.8,3,1.631142
7.235466,3,1.631713
6.99596,3,1.632293
6.021008,3,1.632883
7.083503,3,1.633098
-20.0,1,1.633528
6.929235,3,1.63371
-20.0,1,1.634158
-19.9,2,1.634265
-20.0,1,1.634295
7.083503,3,1.634898
-19.9,2,1.635415
-0.697294,3,1.635592
6.416566,3,1.636149
7.049141,3,1.636695
6.074118,3,1.63728
-20.0,1,1.63732
6.401047,3,1.637891
-20.0,1,1.63793
-20.0,1,1.637976
7.083503,3,1.638593
-20.0,1,1.638633
7.00895,3,1.639195
-20.0,1,1.639252
7.038238,3,1.639766
6.418858,3,1.640319
-20.0,1,1.640358
-20.0,1,1.640411
-20.0,1,1.640442
-20.0,1,1.640873
7.083503,3,1.641091
-19.8,3,1.641624
7.083503,3,1.642222
-20.0,1,1.642258
-20.0,1,1.642287
5.934938,3,1.642828
6.968391,3,1.643408
-20.0,1,1.643441
-20.0,1,1.643467
7.084871,3,1.644008
-20.0,1,1.644044
-20.0,1,1.644471
-19.9,2,1.644523
6.975761,3,1.645104
6.980954,3,1.645662
7.383187,3,1.645846
-20.0,1,1.646268
-20.0,1,1.646329
7.343418,3,1.646824
-19.9,2,1.646928
7.083503,3,1.64754
7.713818,3,1.648129
-19.8,3,1.648255
6.975087,3,1.648785
-19.8,3,1.649342
-20.0,1,1.649396
6.552867,3,1.649962
7.0685,3,1.650523
-19.8,3,1.650647
6.999836,3,1.651223
-20.0,1,1.651258
7.414135,3,1.651822
-19.8,3,1.652335
6.989936,3,1.652865
-20.0,1,1.652901
-20.0,1,1.65293
-20.0,1,1.652958
7.083503,3,1.653566
-20.0,1,1.653601
-20.0,1,1.654118
-20.0,1,1.654156
-20.0,1,1.654207
7.083503,3,1.654831
7.832108,3,1.655432
7.713818,3,1.655614
6.311161,3,1.656226
-20.0,1,1.65626
7.12916,3,1.656736
6.501155,3,1.65721
8.031359,3,1.657734
6.99596,3,1.657949
-20.0,1,1.658381
-20.0,1,1.658419
-19.9,2,1.658543
-19.8,3,1.659061
6.474925,3,1.659639
-20.0,1,1.659674
6.366032,3,1.660277
6.312585,3,1.660864
7.075527,3,1.660999
6.99596,3,1.661625
6.92773,3,1.662189
-19.9,2,1.662292
7.103372,3,1.662878
-20.0,1,1.662915
-20.0,1,1.663364
6.318852,3,1.663543
6.99596,3,1.664146
-20.0,1,1.664184
-20.0,1,1.664648
-5.315641,3,1.66483
-20.0,1,1.665271
7.083503,3,1.665493
-20.0,1,1.665944
-20.0,1,1.665988
-20.0,1,1.666021
-19.9,2,1.666526
-20.0,1,1.666589
6.41508,3,1.667228
-20.0,1,1.667269
7.047604,3,1.667863
-19.8,3,1.66806
6.41508,3,1.668676
-20.0,1,1.668713
7.032771,3,1.669234
7.04863,3,1.669778
7.147124,3,1.670379
-19.9,2,1.670652
-20.0,1,1.670686
6.428233,3,1.671273
-19.9,2,1.671776
-20.0,1,1.671813
-20.0,1,1.671844
7.123225,3,1.672387
-20.0,1,1.672421
-20.0,1,1.67245
-20.0,1,1.672879
-20.0,1,1.672933
-20.0,1,1.672964
6.41508,3,1.673588
-19.8,3,1.674127
-7.562879,3,1.674332
7.06765,3,1.674897
-20.0,1,1.674933
6.895067,3,1.675451
6.41508,3,1.676085
7.093708,3,1.676665
-19.9,2,1.676771
7.17139,3,1.677296
6.41508,3,1.677921
6.41508,3,1.678143
-20.0,1,1.678596
-19.8,3,1.678725
-20.0,1,1.679183
7.116651,3,1.679362
-20.0,1,1.679784
6.950322,3,1.679967
-20.0,1,1.680432
-20.0,1,1.680468
7.137122,3,1.681035
-20.0,1,1.681072
7.070456,3,1.68165
-20.0,1,1.681686
7.163756,3,1.682234
6.41508,3,1.682456
6.980727,3,1.683007
-20.0,1,1.683041
-20.0,1,1.683463
6.41508,3,1.683675
7.007769,3,1.68429
-20.0,1,1.684326
6.369895,3,1.684894
6.41508,3,1.685506
6.99596,3,1.686098
-20.0,1,1.68614
-20.0,1,1.686173
-19.8,3,1.68677
-20.0,1,1.686826
7.140745,3,1.687424
-19.8,3,1.687968
-20.0,1,1.688004
-20.0,1,1.688057
-20.0,1,1.688086
6.781938,3,1.688681
-20.0,1,1.688721
7.147124,3,1.689325
-20.0,1,1.689358
6.266689,3,1.689923
-20.0,1,1.689958
7.137122,3,1.690564
6.971362,3,1.691136
-20.0,1,1.691172
7.077546,3,1.691745
7.09979,3,1.692323
6.949738,3,1.692456
5.943995,3,1.692971
-19.9,2,1.693466
-19.8,3,1.693659
-20.0,1,1.694081
7.140745,3,1.694251
-19.8,3,1.694818
-20.0,1,1.69487
6.942236,3,1.69535
6.41508,3,1.695963
-20.0,1,1.696
-20.0,1,1.696051
6.41508,3,1.696647
7.051878,3,1.69717
-20.0,1,1.697208
6.90174,3,1.697767
5.949379,3,1.698268
6.330128,3,1.698445
7.039307,3,1.699036
8.138895,3,1.699577
6.41508,3,1.700189
-20.0,1,1.700229
-0.289908,3,1.701006
-20.0,1,1.701067
-20.0,1,1.7011
-20.0,1,1.701131
-20.0,1,1.701587
-20.0,1,1.701646
-19.8,3,1.702159
6.188147,3,1.702334
6.41508,3,1.702952
6.909262,3,1.703483
6.41508,3,1.704381
7.036469,3,1.704527
7.140745,3,1.70515
-20.0,1,1.705216
7.132142,3,1.705937
-20.0,1,1.705971
-20.0,1,1.706435
6.221345,3,1.706604
7.050622,3,1.707189
6.41508,3,1.707832
-20.0,1,1.707871
7.061461,3,1.708427
-20.0,1,1.708464
-20.0,1,1.708496
-20.0,1,1.708917
-20.0,1,1.708975
7.08018,3,1.70954
-20.0,1,1.709574
-20.0,1,1.709602
6.997764,3,1.710231
-20.0,1,1.71027
6.260477,3,1.710842
-20.0,1,1.710881
6.997764,3,1.7115
-19.8,3,1.711981
-20.0,1,1.712014
6.914441,3,1.712536
-20.0,1,1.712592
7.039307,3,1.713165
-19.8,3,1.713342
-20.0,1,1.713779
6.989438,3,1.713974
6.41508,3,1.714574
-19.9,2,1.715073
6.522107,3,1.715245
7.054733,3,1.715833
-20.0,1,1.715869
7.123787,3,1.71644
-20.0,1,1.716475
5.939142,3,1.717035
-20.0,1,1.717069
-20.0,1,1.717492
6.350427,3,1.717671
-20.0,1,1.718115
-19.8,3,1.718288
6.921878,3,1.718872
7.112552,3,1.719444
6.41508,3,1.720061
-20.0,1,1.720102
-20.0,1,1.720134
-20.0,1,1.720163
6.41508,3,1.721132
-20.0,1,1.721222
-20.0,1,1.721774
6.41508,3,1.722062
7.118244,3,1.722817
6.41508,3,1.723454
-20.0,1,1.723493
7.112552,3,1.724059
-8.447998,3,1.724669
6.9758,3,1.724887
-20.0,1,1.725304
7.110267,3,1.725488
-20.0,1,1.725949
-20.0,1,1.725988
-20.0,1,1.726019
-20.0,1,1.726047
-20.0,1,1.726494
6.272604,3,1.726672
6.41508,3,1.727297
6.41508,3,1.727993
-20.0,1,1.728078
-20.0,1,1.728113
6.98017,3,1.728711
7.043419,3,1.729335
7.010822,3,1.729945
6.905496,3,1.730091
6.418858,3,1.730698
-7.756384,3,1.731207
6.418858,3,1.731813
7.237453,3,1.731988
-20.0,1,1.732395
-20.0,1,1.732443
6.047632,3,1.73294
6.318852,3,1.733128
6.94568,3,1.733634
7.084385,3,1.734225
6.385532,3,1.734789
-20.0,1,1.734828
-19.9,2,1.734929
-20.0,1,1.735341
7.043419,3,1.735539
-20.0,1,1.73594
-20.0,1,1.735976
7.247912,3,1.736538
